case:concept:name,cohort,cycle_time_days,automation_ratio,total_events,is_rework,has_payment_block_removed
4507033886_00140,0,115.86944444444444,0.2,5,0,0
4507033886_00150,0,115.86944444444444,0.2,5,0,0
4507033886_00160,0,115.86944444444444,0.2,5,0,0
4507033886_00170,0,115.86944444444444,0.2,5,0,0
4507033886_00180,0,115.86944444444444,0.2,5,0,0
4507033886_00190,0,115.86944444444444,0.2,5,0,0
4507033886_00200,0,115.86944444444444,0.2,5,0,0
4507033886_00210,0,115.86944444444444,0.2,5,0,0
4507033886_00220,1,2.8847222222222224,0.0,2,1,0
4507033886_00230,0,115.86944444444444,0.2,5,0,0
4507033886_00240,0,115.86944444444444,0.2,5,0,0
4507033886_00250,0,115.86944444444444,0.2,5,0,0
4507033886_00260,0,115.86944444444444,0.2,5,0,0
4507033886_00270,0,115.86944444444444,0.2,5,0,0
4507033886_00280,0,115.86944444444444,0.2,5,0,0
4507033886_00290,0,115.86944444444444,0.2,5,0,0
4507033886_00300,0,115.86944444444444,0.2,5,0,0
4507033886_00310,0,115.86944444444444,0.2,5,0,0
4507033886_00320,0,115.86944444444444,0.2,5,0,0
4507033887_00010,0,94.0201388888889,0.2,5,0,0
4507033887_00020,0,94.0201388888889,0.2,5,0,0
4507033887_00030,0,94.0201388888889,0.2,5,0,0
4507033888_00010,0,87.0826388888889,0.2,5,0,0
4507033889_00010,5,87.08125,0.3333,6,0,1
4507033890_00010,0,94.01944444444445,0.1667,6,1,0
4507033890_00020,0,94.01944444444445,0.1667,6,1,0
4507033890_00030,0,94.01944444444445,0.1667,6,1,0
4507033890_00040,0,94.01944444444445,0.1667,6,1,0
4507033890_00050,0,94.01944444444445,0.1429,7,1,0
4507033890_00060,0,94.01944444444445,0.1667,6,1,0
4507033891_00010,5,66.03263888888888,0.1667,6,0,1
4507033892_00010,0,87.08125,0.2,5,0,0
4507033893_00010,0,87.08055555555555,0.2,5,0,0
4507033894_00010,5,79.99791666666667,0.1667,6,0,1
4507033895_00010,5,66.03194444444445,0.1667,6,0,1
4507033896_00010,5,87.07916666666667,0.3333,6,0,1
4507033896_00020,5,115.8638888888889,0.1667,6,0,1
4507033896_00030,5,115.8638888888889,0.1667,6,0,1
4507033897_00010,3,17.0375,0.0,2,0,0
4507033898_00010,0,66.02916666666667,0.2,5,0,0
4507033899_00010,0,94.0125,0.2,5,0,0
4507033899_00020,0,94.0125,0.2,5,0,0
4507033900_00010,0,87.07152777777777,0.1667,6,1,0
4507033901_00010,0,94.00763888888889,0.2,5,0,0
4507033901_00020,0,94.00763888888889,0.2,5,0,0
4507033901_00030,0,94.00763888888889,0.2,5,0,0
4507033901_00040,0,94.00763888888889,0.2,5,0,0
4507033901_00050,0,94.00763888888889,0.2,5,0,0
4507033902_00010,3,8.010416666666666,0.0,2,0,0
4507033902_00020,0,66.01944444444445,0.4,5,0,0
4507033902_00030,0,66.01944444444445,0.4,5,0,0
4507033902_00040,0,66.01944444444445,0.4,5,0,0
4507033903_00010,0,94.00277777777778,0.2,5,0,0
4507033903_00020,0,94.00277777777778,0.2,5,0,0
4507033903_00030,0,94.00277777777778,0.2,5,0,0
4507033903_00040,0,94.00277777777778,0.2,5,0,0
4507033904_00010,0,66.01805555555555,0.4,5,0,0
4507033904_00020,0,66.01805555555555,0.4,5,0,0
4507033904_00030,0,66.01805555555555,0.4,5,0,0
4507033905_00010,0,35.96041666666667,0.2,5,0,0
4507033906_00010,5,87.06319444444445,0.1667,6,0,1
4507033907_00010,0,52.165277777777774,0.2,5,0,0
4507033908_00010,0,87.05763888888889,0.2,5,0,0
4507033908_00020,5,87.05763888888889,0.1667,6,0,1
4507033908_00030,5,87.05763888888889,0.1667,6,0,1
4507033909_00010,5,115.84097222222222,0.1667,6,0,1
4507033910_00010,3,142.13888888888889,0.0,2,0,0
4507033910_00020,3,142.13888888888889,0.0,2,0,0
4507033911_00010,0,87.05833333333334,0.1429,7,1,0
4507033912_00010,5,87.05347222222223,0.2857,7,1,1
4507033913_00010,1,0.001388888888888889,0.0,2,1,0
4507033914_00010,0,93.9888888888889,0.2,5,0,0
4507033914_00020,1,0.03680555555555556,0.0,2,1,0
4507033915_00010,0,122.10138888888889,0.2,5,0,0
4507033915_00020,0,93.9888888888889,0.4,5,0,0
4507033915_00030,0,122.10138888888889,0.2,5,0,0
4507033916_00010,0,87.05277777777778,0.2,5,0,0
4507033917_00010,5,52.15347222222222,0.1667,6,0,1
4507033918_00010,5,87.04930555555555,0.1667,6,0,1
4507033919_00010,5,128.97291666666666,0.1667,6,0,1
4507033920_00010,5,65.99930555555555,0.5,6,0,1
4507033920_00020,5,65.99930555555555,0.4286,7,1,1
4507033920_00030,5,65.99930555555555,0.5,6,0,1
4507033920_00040,5,65.99930555555555,0.5,6,0,1
4507033920_00050,5,65.99930555555555,0.5,6,0,1
4507033920_00060,5,65.99930555555555,0.5,6,0,1
4507033921_00010,0,87.04583333333333,0.25,8,0,0
4507033921_00020,0,87.04583333333333,0.2,5,0,0
4507033922_00010,0,87.04652777777778,0.2,5,0,0
4507033922_00020,0,87.04652777777778,0.2,5,0,0
4507033922_00030,0,87.04652777777778,0.2,5,0,0
4507033923_00010,3,29.00486111111111,0.0,2,0,0
4507033923_00020,3,29.005555555555556,0.0,2,0,0
4507033924_00010,0,52.14791666666667,0.2,5,0,0
4507033925_00010,0,65.99583333333334,0.2,5,0,0
4507033925_00020,0,65.99583333333334,0.2,5,0,0
4507033926_00010,2,217.5375,0.05,20,0,0
4507033927_00010,1,30.917361111111113,0.0,3,1,0
4507033927_00020,1,30.917361111111113,0.0,3,1,0
4507033927_00030,1,30.917361111111113,0.0,3,1,0
4507033928_00010,5,150.1125,0.2857,7,1,1
4507033929_00010,1,30.99652777777778,0.0,3,1,0
4507033929_00020,1,30.99652777777778,0.0,3,1,0
4507033929_00030,1,30.99652777777778,0.0,3,1,0
4507033930_00010,5,172.02083333333334,0.1429,7,1,1
4507033930_00020,5,172.02083333333334,0.1429,7,1,1
4507033931_00010,0,73.00763888888889,0.1667,6,1,0
4507033931_00020,2,217.52569444444444,0.1667,12,1,0
4507033931_00030,0,73.00763888888889,0.2,5,0,0
4507033931_00040,0,72.97222222222223,0.2,5,0,0
4507033932_00010,5,108.05416666666666,0.1667,6,0,1
4507033933_00010,0,65.98125,0.2,5,0,0
4507033934_00010,0,87.02916666666667,0.2,5,0,0
4507033935_00010,0,122.07847222222222,0.2,5,0,0
4507033936_00010,0,101.07291666666667,0.2,5,0,0
4507033936_00020,0,101.07222222222222,0.2,5,0,0
4507033937_00010,5,87.02986111111112,0.1667,6,0,1
4507033938_00010,0,93.96597222222222,0.2,5,0,0
4507033939_00010,0,115.81388888888888,0.2,5,0,0
4507033940_00010,5,199.85902777777778,0.2,5,0,1
4507033940_00020,5,199.85902777777778,0.2,5,0,1
4507033941_00010,0,115.81111111111112,0.4,5,0,0
4507033941_00020,0,115.81111111111112,0.4,5,0,0
4507033942_00010,5,52.12777777777778,0.3333,6,0,1
4507033942_00020,5,52.12777777777778,0.3333,6,0,1
4507033943_00010,3,31.827083333333334,0.0,2,0,0
4507033943_00020,3,31.830555555555556,0.0,2,0,0
4507033944_00010,1,65.97638888888889,0.1429,7,1,0
4507033945_00010,0,87.02430555555556,0.2,5,0,0
4507033946_00010,0,93.96111111111111,0.2,5,0,0
4507033947_00010,5,68.62638888888888,0.3333,6,0,1
4507033947_00020,5,68.62638888888888,0.3333,6,0,1
4507033947_00030,5,68.62638888888888,0.3333,6,0,1
4507033947_00040,5,68.62638888888888,0.3333,6,0,1
4507033947_00050,5,68.62638888888888,0.3333,6,0,1
4507033947_00060,5,68.62638888888888,0.3333,6,0,1
4507033947_00070,5,68.62638888888888,0.3333,6,0,1
4507033947_00080,5,68.62638888888888,0.3333,6,0,1
4507033947_00090,5,68.62638888888888,0.3333,6,0,1
4507033947_00100,5,68.62638888888888,0.3333,6,0,1
4507033947_00110,5,68.62638888888888,0.3333,6,0,1
4507033947_00120,5,68.62638888888888,0.3333,6,0,1
4507033947_00130,5,68.62638888888888,0.3333,6,0,1
4507033947_00140,5,68.62638888888888,0.3333,6,0,1
4507033947_00150,5,68.62638888888888,0.3333,6,0,1
4507033947_00160,5,68.62638888888888,0.3333,6,0,1
4507033947_00170,5,68.62638888888888,0.3333,6,0,1
4507033947_00180,5,68.62638888888888,0.3333,6,0,1
4507033947_00190,5,68.62638888888888,0.3333,6,0,1
4507033948_00010,2,87.02083333333333,0.3,10,1,1
4507033948_00020,2,87.02083333333333,0.3,10,1,1
4507033949_00010,3,15.847222222222221,0.0,2,0,0
4507033950_00010,0,122.06597222222223,0.2,5,0,0
4507033951_00010,0,122.06527777777778,0.1667,6,1,0
4507033952_00010,0,122.06458333333333,0.1667,6,1,0
4507033953_00010,0,65.96527777777777,0.2,5,0,0
4507033953_00020,0,65.96458333333334,0.2,5,0,0
4507033954_00010,5,87.01319444444445,0.1667,6,0,1
4507033955_00010,5,122.0625,0.1429,7,1,1
4507033956_00010,0,122.0625,0.2,5,0,0
4507033957_00010,5,115.79722222222222,0.1667,6,0,1
4507033958_00010,5,87.01319444444445,0.1667,6,0,1
4507033959_00010,5,122.0625,0.1429,7,1,1
4507033960_00010,5,122.06180555555555,0.125,8,1,1
4507033961_00010,2,129.05625,0.2,15,1,1
4507033962_00010,5,122.06180555555555,0.1667,6,0,1
4507033963_00010,5,122.06180555555555,0.1667,6,0,1
4507033964_00010,3,6.782638888888889,0.0,2,0,0
4507033965_00010,0,93.94583333333334,0.2,5,0,0
4507033965_00020,0,93.94583333333334,0.2,5,0,0
4507033965_00030,0,93.94583333333334,0.2,5,0,0
4507033965_00040,0,93.94583333333334,0.2,5,0,0
4507033966_00010,0,87.00972222222222,0.2,5,0,0
4507033967_00010,5,93.94236111111111,0.1667,6,0,1
4507033968_00010,0,115.78611111111111,0.2,5,0,0
4507033968_00020,0,115.78611111111111,0.2,5,0,0
4507033968_00030,0,115.78611111111111,0.1667,6,1,0
4507033968_00040,0,115.78611111111111,0.2,5,0,0
4507033968_00050,0,115.78611111111111,0.2,5,0,0
4507033968_00060,0,115.78611111111111,0.2,5,0,0
4507033968_00070,0,115.78611111111111,0.2,5,0,0
4507033968_00080,0,115.78611111111111,0.2,5,0,0
4507033968_00090,0,115.78611111111111,0.2,5,0,0
4507033968_00100,0,115.78611111111111,0.2,5,0,0
4507033968_00110,0,115.78611111111111,0.2,5,0,0
4507033968_00120,0,115.78611111111111,0.2,5,0,0
4507033968_00130,0,115.78611111111111,0.2,5,0,0
4507033968_00140,1,14.946527777777778,0.0,2,1,0
4507033968_00150,0,115.78611111111111,0.2,5,0,0
4507033968_00160,0,115.78611111111111,0.2,5,0,0
4507033968_00170,0,115.78611111111111,0.2,5,0,0
4507033968_00180,0,115.78611111111111,0.2,5,0,0
4507033968_00190,0,115.78611111111111,0.2,5,0,0
4507033968_00200,0,115.78611111111111,0.2,5,0,0
4507033968_00210,0,115.78611111111111,0.2,5,0,0
4507033968_00220,0,115.78611111111111,0.2,5,0,0
4507033968_00230,0,115.78611111111111,0.2,5,0,0
4507033968_00240,0,115.78611111111111,0.2,5,0,0
4507033968_00250,0,115.78611111111111,0.2,5,0,0
4507033968_00260,0,115.78611111111111,0.2,5,0,0
4507033968_00270,1,14.949305555555556,0.0,2,1,0
4507033968_00280,0,115.78611111111111,0.2,5,0,0
4507033968_00290,0,115.78611111111111,0.2,5,0,0
4507033968_00300,0,115.78611111111111,0.2,5,0,0
4507033969_00010,0,30.936805555555555,0.2,5,0,0
4507033970_00010,0,86.99513888888889,0.2,5,0,0
4507033971_00010,0,35.888888888888886,0.4,5,0,0
4507033972_00010,0,35.888194444444444,0.2,5,0,0
4507033973_00010,0,86.9888888888889,0.2,5,0,0
4507033973_00020,0,77.05208333333333,0.2,5,0,0
4507033973_00030,0,77.05208333333333,0.2,5,0,0
4507033974_00010,0,65.94236111111111,0.2,5,0,0
4507033974_00020,0,65.94236111111111,0.1667,6,1,0
4507033974_00030,0,65.94236111111111,0.2,5,0,0
4507033975_00010,0,65.94097222222223,0.2,5,0,0
4507033975_00020,0,65.94097222222223,0.2,5,0,0
4507033975_00030,0,65.94097222222223,0.2,5,0,0
4507033975_00040,0,65.94097222222223,0.2,5,0,0
4507033975_00050,0,65.94097222222223,0.2,5,0,0
4507033975_00060,2,157.07708333333332,0.2,15,1,1
4507033975_00070,0,65.94097222222223,0.2,5,0,0
4507033976_00010,0,35.886805555555554,0.2,5,0,0
4507033976_00020,0,35.886805555555554,0.2,5,0,0
4507033977_00010,3,7.659027777777778,0.0,3,0,0
4507033978_00010,5,115.77083333333333,0.25,8,0,1
4507033979_00010,0,86.98333333333333,0.2,5,0,0
4507033980_00010,3,182.45625,0.3333,3,0,0
4507033981_00010,0,122.01736111111111,0.2,5,0,0
4507033982_00010,5,86.96666666666667,0.2857,7,1,1
4507033983_00010,2,86.96111111111111,0.0909,22,0,0
4507033983_00020,0,51.3125,0.1429,7,0,0
4507033983_00030,0,51.3125,0.1429,7,0,0
4507033983_00040,2,86.20833333333333,0.1667,12,1,0
4507033984_00010,0,93.89930555555556,0.1429,7,1,0
4507033984_00020,0,93.89930555555556,0.2,5,0,0
4507033984_00030,0,93.89930555555556,0.2,5,0,0
4507033984_00040,0,65.91458333333334,0.2,5,0,0
4507033985_00010,0,86.96180555555556,0.2,5,0,0
4507033985_00020,0,86.96180555555556,0.2,5,0,0
4507033985_00030,0,86.96180555555556,0.2,5,0,0
4507033985_00040,0,86.96180555555556,0.2,5,0,0
4507033985_00050,0,86.96180555555556,0.2,5,0,0
4507033985_00060,0,86.96180555555556,0.2,5,0,0
4507033985_00070,0,86.96180555555556,0.2,5,0,0
4507033985_00080,0,86.96180555555556,0.2,5,0,0
4507033986_00010,5,65.91319444444444,0.1667,6,0,1
4507033986_00020,5,65.91319444444444,0.1667,6,0,1
4507033987_00010,0,93.89861111111111,0.2,5,0,0
4507033988_00010,0,65.91041666666666,0.2,5,0,0
4507033988_00020,5,93.8951388888889,0.1667,6,0,1
4507033988_00030,5,93.8951388888889,0.1667,6,0,1
4507033988_00040,5,93.8951388888889,0.1667,6,0,1
4507033988_00050,5,93.8951388888889,0.3333,6,0,1
4507033989_00010,0,93.88958333333333,0.1667,6,1,0
4507033990_00010,0,93.88958333333333,0.2,5,0,0
4507033991_00010,0,93.88958333333333,0.2,5,0,0
4507033992_00010,0,86.95208333333333,0.2,5,0,0
4507033993_00010,2,178.01805555555555,0.3,10,1,1
4507033993_00020,5,86.95069444444445,0.3333,6,0,1
4507033993_00030,0,86.95069444444445,0.2,5,0,0
4507033994_00010,5,86.94930555555555,0.1667,6,0,1
4507033995_00010,0,93.88541666666667,0.2,5,0,0
4507033996_00010,5,115.73333333333333,0.2857,7,1,1
4507033997_00010,5,115.73333333333333,0.2857,7,1,1
4507033998_00010,5,115.73263888888889,0.1429,7,1,1
4507033999_00010,0,65.9,0.2,5,0,0
4507034000_00010,5,115.73263888888889,0.1667,6,0,1
4507034001_00010,5,143.75625,0.1667,6,0,1
4507034002_00010,5,143.75625,0.1667,6,0,1
4507034003_00010,0,115.72777777777777,0.4,5,0,0
4507034004_00010,2,129.99583333333334,0.25,12,1,0
4507034004_00020,2,129.99583333333334,0.25,12,1,0
4507034004_00030,2,129.99583333333334,0.25,12,1,0
4507034005_00010,2,129.99583333333334,0.25,12,1,0
4507034005_00020,2,129.99583333333334,0.25,12,1,0
4507034006_00010,0,115.72777777777777,0.4,5,0,0
4507034007_00010,0,115.72777777777777,0.4,5,0,0
4507034008_00010,0,115.72777777777777,0.4,5,0,0
4507034009_00010,0,86.94375,0.4,5,0,0
4507034009_00020,0,86.94375,0.4,5,0,0
4507034010_00010,3,10.652083333333334,0.0,2,0,0
4507034010_00020,3,10.652083333333334,0.0,2,0,0
4507034010_00030,3,10.652777777777779,0.0,2,0,0
4507034010_00040,3,8.630555555555556,0.0,2,0,0
4507034010_00050,3,10.652777777777779,0.0,2,0,0
4507034010_00060,3,8.631944444444445,0.0,2,0,0
4507034011_00010,2,191.92013888888889,0.25,12,1,1
4507034011_00020,2,191.92013888888889,0.25,12,1,1
4507034012_00010,3,15.822916666666666,0.0,2,0,0
4507034013_00010,0,86.93611111111112,0.2,5,0,0
4507034013_00020,0,86.93611111111112,0.2,5,0,0
4507034013_00030,5,143.74652777777777,0.1667,6,0,1
4507034013_00040,5,143.74652777777777,0.1667,6,0,1
4507034014_00010,3,27.797916666666666,0.0,2,0,0
4507034014_00020,3,27.797916666666666,0.0,2,0,0
4507034015_00010,0,86.93541666666667,0.2,5,0,0
4507034016_00010,0,150.01180555555555,0.1667,6,1,0
4507034016_00020,0,146.07986111111111,0.2,5,0,0
4507034017_00010,0,52.03819444444444,0.2,5,0,0
4507034018_00010,3,7.584027777777778,0.0,2,0,0
4507034018_00020,3,14.599305555555556,0.0,2,0,0
4507034018_00030,3,13.56875,0.0,2,0,0
4507034019_00010,3,9.716666666666667,0.0,2,0,0
4507034019_00020,3,9.717361111111112,0.0,2,0,0
4507034019_00030,0,93.87083333333334,0.2,5,0,0
4507034020_00010,3,7.592361111111111,0.0,2,0,0
4507034021_00010,0,86.93472222222222,0.2,5,0,0
4507034022_00010,0,65.88541666666667,0.2,5,0,0
4507034022_00020,3,7.7659722222222225,0.0,2,0,0
4507034023_00010,2,127.03680555555556,0.3,10,1,1
4507034023_00020,3,31.73263888888889,0.0,2,0,0
4507034024_00010,3,38.579861111111114,0.0,2,0,0
4507034024_00020,3,38.579861111111114,0.0,2,0,0
4507034025_00010,5,86.93125,0.1667,6,0,1
4507034026_00010,0,86.93333333333334,0.2,5,0,0
4507034027_00010,3,21.59236111111111,0.0,2,0,0
4507034027_00020,3,10.652777777777779,0.0,2,0,0
4507034028_00010,2,58.952083333333334,0.125,8,1,0
4507034028_00020,0,65.88472222222222,0.1429,7,1,0
4507034028_00030,0,58.952083333333334,0.2,5,0,0
4507034028_00040,0,50.62777777777778,0.2,5,0,0
4507034029_00010,2,220.95208333333332,0.1667,12,1,0
4507034030_00010,0,212.99722222222223,0.2,5,0,0
4507034030_00020,0,212.99722222222223,0.2,5,0,0
4507034030_00030,0,212.99722222222223,0.2,5,0,0
4507034030_00040,0,212.99722222222223,0.2,5,0,0
4507034031_00010,5,86.93263888888889,0.1667,6,0,1
4507034031_00020,5,86.93263888888889,0.1667,6,0,1
4507034032_00010,0,52.03541666666667,0.1667,6,1,0
4507034033_00010,5,37.81805555555555,0.3333,6,0,1
4507034034_00010,0,35.828472222222224,0.2,5,0,0
4507034035_00010,5,177.99791666666667,0.1667,6,0,1
4507034036_00010,3,41.55833333333333,0.0,3,1,0
4507034037_00010,5,135.92638888888888,0.1667,6,0,1
4507034038_00010,0,93.86805555555556,0.2,5,0,0
4507034039_00010,0,93.86805555555556,0.2,5,0,0
4507034040_00010,5,93.86736111111111,0.1667,6,0,1
4507034041_00010,0,93.86736111111111,0.2,5,0,0
4507034042_00010,0,93.86666666666666,0.2,5,0,0
4507034043_00010,0,93.86666666666666,0.2,5,0,0
4507034044_00010,0,93.86597222222223,0.2,5,0,0
4507034045_00010,0,93.86597222222223,0.2,5,0,0
4507034046_00010,0,93.86527777777778,0.2,5,0,0
4507034047_00010,2,70.84930555555556,0.2222,9,1,0
4507034048_00010,0,86.92777777777778,0.2,5,0,0
4507034049_00010,1,0.001388888888888889,0.0,3,1,0
4507034050_00010,2,143.72569444444446,0.3,10,1,0
4507034051_00010,0,86.9125,0.2,5,0,0
4507034052_00010,0,79.66597222222222,0.2,5,0,0
4507034052_00020,0,79.66597222222222,0.2,5,0,0
4507034053_00010,0,93.65347222222222,0.2,5,0,0
4507034054_00001,4,93.64444444444445,0.9873,157,0,0
4507034055_00001,2,121.75486111111111,0.8333,12,0,0
4507034056_00001,2,93.64027777777778,0.8462,13,0,0
4507034057_00001,2,121.75138888888888,0.8,10,0,0
4507034058_00001,2,93.63680555555555,0.8571,14,0,0
4507034059_00001,2,171.71319444444444,0.6471,17,1,1
4507034060_00001,0,0.0,1.0,3,0,0
4507034061_00001,2,0.003472222222222222,1.0,35,0,0
4507034062_00001,2,0.9993055555555556,1.0,44,0,0
4507034063_00001,2,0.003472222222222222,1.0,21,0,0
4507034064_00001,0,0.0,1.0,3,0,0
4507034065_00010,5,121.7388888888889,0.2857,7,1,1
4507034065_00020,5,121.7388888888889,0.3333,6,0,1
4507034065_00030,5,121.7388888888889,0.3333,6,0,1
4507034065_00040,5,121.7388888888889,0.3333,6,0,1
4507034065_00050,5,121.7388888888889,0.3333,6,0,1
4507034065_00060,5,121.7388888888889,0.3333,6,0,1
4507034065_00070,5,121.7388888888889,0.3333,6,0,1
4507034065_00080,5,121.7388888888889,0.3333,6,0,1
4507034065_00090,5,121.7388888888889,0.3333,6,0,1
4507034066_00010,5,93.62291666666667,0.5,6,0,1
4507034066_00020,0,121.73541666666667,0.4,5,0,0
4507034066_00030,0,128.60902777777778,0.4,5,0,0
4507034066_00040,1,9.684027777777779,0.0,2,1,0
4507034066_00050,0,128.60902777777778,0.4,5,0,0
4507034067_00010,0,121.73541666666667,0.4,5,0,0
4507034067_00020,0,121.73541666666667,0.4,5,0,0
4507034067_00030,0,121.73541666666667,0.4,5,0,0
4507034067_00040,0,121.73541666666667,0.4,5,0,0
4507034068_00010,0,51.78888888888889,0.4,5,0,0
4507034068_00020,5,51.78888888888889,0.3333,6,0,1
4507034068_00030,5,51.78888888888889,0.3333,6,0,1
4507034069_00010,5,115.46944444444445,0.3333,6,0,1
4507034069_00020,5,115.46944444444445,0.3333,6,0,1
4507034069_00030,5,115.46944444444445,0.3333,6,0,1
4507034069_00040,5,115.46944444444445,0.3333,6,0,1
4507034070_00010,2,93.62222222222222,0.3636,11,1,0
4507034071_00001,4,0.009722222222222222,1.0,143,0,0
4507034072_00001,2,0.001388888888888889,1.0,39,0,0
4507034073_00001,2,0.009027777777777777,1.0,16,0,0
4507034074_00001,4,0.017361111111111112,1.0,191,0,0
4507034075_00001,2,0.0020833333333333333,1.0,75,0,0
4507034076_00010,0,115.24236111111111,0.3333,6,0,0
4507034076_00020,0,115.24236111111111,0.3333,6,0,0
4507034076_00030,0,115.24236111111111,0.3333,6,0,0
4507034076_00040,0,115.24236111111111,0.3333,6,0,0
4507034076_00050,0,115.24236111111111,0.3333,6,0,0
4507034076_00060,0,115.24236111111111,0.3333,6,0,0
4507034076_00070,0,115.24236111111111,0.3333,6,0,0
4507034076_00080,0,115.24236111111111,0.3333,6,0,0
4507034076_00090,0,115.24236111111111,0.3333,6,0,0
4507034076_00100,0,115.24236111111111,0.3333,6,0,0
4507034076_00110,0,115.24236111111111,0.3333,6,0,0
4507034076_00120,0,115.24236111111111,0.3333,6,0,0
4507034077_00010,0,121.50763888888889,0.3333,6,0,0
4507034077_00020,0,121.50763888888889,0.3333,6,0,0
4507034077_00030,0,121.50763888888889,0.3333,6,0,0
4507034077_00040,0,121.50763888888889,0.3333,6,0,0
4507034077_00050,0,121.50763888888889,0.3333,6,0,0
4507034077_00060,0,121.50763888888889,0.3333,6,0,0
4507034077_00070,0,121.50763888888889,0.3333,6,0,0
4507034078_00010,0,51.55,0.3333,6,0,0
4507034079_00010,0,86.44652777777777,0.3333,6,0,0
4507034079_00020,0,86.44652777777777,0.3333,6,0,0
4507034079_00030,0,86.44652777777777,0.3333,6,0,0
4507034079_00040,0,86.44652777777777,0.3333,6,0,0
4507034080_00010,0,86.44652777777777,0.3333,6,0,0
4507034081_00010,0,86.44652777777777,0.3333,6,0,0
4507034081_00020,0,86.44652777777777,0.3333,6,0,0
4507034082_00010,0,51.513194444444444,0.4,5,0,0
4507034082_00020,5,86.40972222222223,0.3333,6,0,1
4507034082_00030,5,51.513194444444444,0.3333,6,0,1
4507034082_00040,5,51.513194444444444,0.3333,6,0,1
4507034082_00050,5,51.513194444444444,0.3333,6,0,1
4507034083_00010,0,86.40972222222223,0.4,5,0,0
4507034084_00010,0,58.356944444444444,0.2,5,0,0
4507034084_00020,0,58.356944444444444,0.2,5,0,0
4507034084_00030,0,58.356944444444444,0.2,5,0,0
4507034084_00040,0,58.356944444444444,0.2,5,0,0
4507034084_00050,3,7.019444444444445,0.0,2,1,0
4507034084_00060,2,51.671527777777776,0.2727,11,1,0
4507034085_00010,0,51.43958333333333,0.2,5,0,0
4507034085_00020,0,51.43958333333333,0.2,5,0,0
4507034085_00030,0,51.43958333333333,0.2,5,0,0
4507034085_00040,0,51.43958333333333,0.2,5,0,0
4507034085_00050,0,51.43958333333333,0.2,5,0,0
4507034086_00010,0,51.43819444444444,0.2,5,0,0
4507034086_00020,0,51.43819444444444,0.2,5,0,0
4507034086_00030,0,51.43819444444444,0.2,5,0,0
4507034087_00010,0,93.27291666666666,0.2,5,0,0
4507034088_00010,0,51.43819444444444,0.2,5,0,0
4507034088_00020,0,51.43819444444444,0.2,5,0,0
4507034088_00030,0,51.43819444444444,0.2,5,0,0
4507034088_00040,0,86.33472222222223,0.2,5,0,0
4507034088_00050,0,51.43819444444444,0.2,5,0,0
4507034088_00060,0,51.43819444444444,0.2,5,0,0
4507034088_00070,0,51.43819444444444,0.2,5,0,0
4507034089_00010,0,65.28611111111111,0.2,5,0,0
4507034089_00020,0,65.28611111111111,0.2,5,0,0
4507034090_00010,0,65.2875,0.2,5,0,0
4507034090_00020,0,65.2875,0.2,5,0,0
